shortest_path	target_node
>KRAS>UBC>DDX11	DDX11
>KRAS>UBC>GRIK1	GRIK1
>KRAS>UBC>L2HGDH	L2HGDH
>KRAS>RAF1>YWHAE>SHROOM2	SHROOM2
>KRAS>UBC>YWHAE>SHROOM2	SHROOM2
>KRAS>PHB>YWHAE>SHROOM2	SHROOM2
>KRAS>CALM1>YWHAE>SHROOM2	SHROOM2
>KRAS>HNRNPC>YWHAE>SHROOM2	SHROOM2
>KRAS>RAP1GDS1>YWHAE>SHROOM2	SHROOM2
>KRAS>UBC>CBX5>BGLAP	BGLAP
>KRAS>HDAC1>CBX5>BGLAP	BGLAP
>KRAS>UBC>CD70	CD70
>KRAS>ELAVL1>CD70	CD70
>KRAS>UBC>TERF2IP>ZNF414	ZNF414
>KRAS>CCT7>PPP2R4>CYP17A1	CYP17A1
>KRAS>APP>PPP2R4>CYP17A1	CYP17A1
>KRAS>UBC>PPP2R4>CYP17A1	CYP17A1
>KRAS>UBC>HSP90AB1>CYP17A1	CYP17A1
>KRAS>PHB>HSP90AB1>CYP17A1	CYP17A1
>KRAS>HDAC1>HSP90AB1>CYP17A1	CYP17A1
>KRAS>CALM1>HSP90AB1>CYP17A1	CYP17A1
>KRAS>UBC>CDO1>CYP17A1	CYP17A1
>KRAS>UBC>ATP5E>CYP17A1	CYP17A1
>KRAS>UBC>RPAIN>CYP17A1	CYP17A1
>KRAS>ADH6>RPAIN>CYP17A1	CYP17A1
>KRAS>UBC>BARX1>CYP17A1	CYP17A1
>KRAS>APP>SET	SET
>KRAS>UBC>SET	SET
>KRAS>HDAC1>SET	SET
>KRAS>CALM1>SET	SET
>KRAS>ELAVL1>SET	SET
>KRAS>PIK3CG>SET	SET
>KRAS>SIRT1>SET	SET
>KRAS>UBC>AQP2	AQP2
>KRAS>UBC>NOL6	NOL6
>KRAS>UBC>STAU2	STAU2
>KRAS>ELAVL1>STAU2	STAU2
>KRAS>UBC>AKR1C3	AKR1C3
>KRAS>UBC>IL24	IL24
>KRAS>APP>PGM1	PGM1
>KRAS>UBC>PGM1	PGM1
>KRAS>UBC>ZNF273	ZNF273
>KRAS>UBC>MCAT	MCAT
>KRAS>HDAC1>INSM1	INSM1
>KRAS>HDAC3>INSM1	INSM1
>KRAS>UBC>HELZ	HELZ
>KRAS>ELAVL1>HELZ	HELZ
>KRAS>UBC>AQR	AQR
>KRAS>PIK3CA>SQSTM1>CHRNA7	CHRNA7
>KRAS>UBC>SQSTM1>CHRNA7	CHRNA7
>KRAS>CALM1>SQSTM1>CHRNA7	CHRNA7
>KRAS>MAPK1>SQSTM1>CHRNA7	CHRNA7
>KRAS>RAF1>FYN>CHRNA7	CHRNA7
>KRAS>UBC>FYN>CHRNA7	CHRNA7
>KRAS>PIK3R2>FYN>CHRNA7	CHRNA7
>KRAS>DNAJA3>ATXN1>CHRNA7	CHRNA7
>KRAS>UBC>ATXN1>CHRNA7	CHRNA7
>KRAS>UBC>ADCY6>CHRNA7	CHRNA7
>KRAS>UBC>CBX4>TRANK1	TRANK1
>KRAS>UBC>ANO10	ANO10
>KRAS>CCT7>KAT5	KAT5
>KRAS>APP>KAT5	KAT5
>KRAS>UBC>KAT5	KAT5
>KRAS>RGL2>KAT5	KAT5
>KRAS>HDAC1>KAT5	KAT5
>KRAS>HDAC3>KAT5	KAT5
>KRAS>SIRT1>KAT5	KAT5
>KRAS>SHOC2>SUGT1>PIR	PIR
>KRAS>UBC>SUGT1>PIR	PIR
>KRAS>RAF1>PPP2CA>PIR	PIR
>KRAS>CCT7>PPP2CA>PIR	PIR
>KRAS>UBC>PPP2CA>PIR	PIR
>KRAS>DNAJA3>NFKBIA>PIR	PIR
>KRAS>UBC>NFKBIA>PIR	PIR
>KRAS>HDAC1>NFKBIA>PIR	PIR
>KRAS>HDAC3>NFKBIA>PIR	PIR
>KRAS>DNAJA3>SMAD9>PIR	PIR
>KRAS>UBC>SMAD9>PIR	PIR
>KRAS>UBC>PSMB2>PIR	PIR
>KRAS>UBC>HDAC2>PIR	PIR
>KRAS>HDAC1>HDAC2>PIR	PIR
>KRAS>ELAVL1>HDAC2>PIR	PIR
>KRAS>SIRT1>HDAC2>PIR	PIR
>KRAS>UBC>CLNS1A>PIR	PIR
>KRAS>UBC>SPEN>PIR	PIR
>KRAS>HDAC1>SPEN>PIR	PIR
>KRAS>UBC>ARHGDIA>PIR	PIR
>KRAS>UBC>STAM>PIR	PIR
>KRAS>UBC>UBL7>PIR	PIR
>KRAS>UBC>BCL3>PIR	PIR
>KRAS>HDAC1>BCL3>PIR	PIR
>KRAS>HDAC3>BCL3>PIR	PIR
>KRAS>HDAC1>NFIX>PIR	PIR
>KRAS>UBC>SLC39A1	SLC39A1
>KRAS>UBC>LGALS8	LGALS8
>KRAS>APP>ANKRA2	ANKRA2
>KRAS>HDAC3>ANKRA2	ANKRA2
>KRAS>APP>TAF1B>TRB@	TRB@
>KRAS>UBC>TAF1B>TRB@	TRB@
>KRAS>HDAC1>TAF1B>TRB@	TRB@
>KRAS>UBC>CTCF>TRB@	TRB@
>KRAS>UBC>NCOA6>TRB@	TRB@
>KRAS>UBC>HLA-A>TRB@	TRB@
>KRAS>UBC>NCOR1>TRB@	TRB@
>KRAS>PHB>NCOR1>TRB@	TRB@
>KRAS>HDAC3>NCOR1>TRB@	TRB@
>KRAS>SIRT1>NCOR1>TRB@	TRB@
>KRAS>UBC>PHF14	PHF14
>KRAS>UBC>TMEM165	TMEM165
>KRAS>UBC>CSTF3	CSTF3
>KRAS>EEF1A1>CUL4A>HOXB4	HOXB4
>KRAS>UBC>CUL4A>HOXB4	HOXB4
>KRAS>APP>RBX1>HOXB4	HOXB4
>KRAS>UBC>RBX1>HOXB4	HOXB4
>KRAS>ELAVL1>RBX1>HOXB4	HOXB4
>KRAS>UBC>CREBBP>HOXB4	HOXB4
>KRAS>HDAC1>CREBBP>HOXB4	HOXB4
>KRAS>HDAC3>CREBBP>HOXB4	HOXB4
>KRAS>ELAVL1>CREBBP>HOXB4	HOXB4
>KRAS>UBC>DDB1>HOXB4	HOXB4
>KRAS>UBC>TFIP11	TFIP11
>KRAS>UBC>GCLC	GCLC
>KRAS>ELAVL1>GCLC	GCLC
>KRAS>UBC>UQCRFS1	UQCRFS1
>KRAS>UBC>CD3E	CD3E
>KRAS>PIK3R2>CD3E	CD3E
>KRAS>UBC>EHBP1L1	EHBP1L1
>KRAS>ELAVL1>SNX16	SNX16
>KRAS>APP>BMPR1B>GDF6	GDF6
>KRAS>UBC>BMPR1B>GDF6	GDF6
>KRAS>UBC>BMPR1A>GDF6	GDF6
>KRAS>UBC>BMPR2>GDF6	GDF6
>KRAS>UBC>ATP9A	ATP9A
>KRAS>UBC>RAB33B	RAB33B
>KRAS>CALM1>RAB33B	RAB33B
>KRAS>UBC>PTPN22	PTPN22
>KRAS>DNAJA3>ATXN1>PTGDS	PTGDS
>KRAS>UBC>ATXN1>PTGDS	PTGDS
>KRAS>EEF1A1>SHBG>PTGDS	PTGDS
>KRAS>APP>BCAT2>PTGDS	PTGDS
>KRAS>UBC>BCAT2>PTGDS	PTGDS
>KRAS>UBC>CACNA1A>PTGDS	PTGDS
>KRAS>UBC>MLH1>PTGDS	PTGDS
>KRAS>DDX47>MLH1>PTGDS	PTGDS
>KRAS>UBC>CAPN1>PTGDS	PTGDS
>KRAS>RAP1GDS1>CAPN1>PTGDS	PTGDS
>KRAS>UBC>RARRES3>PTGDS	PTGDS
>KRAS>UBC>BMPR1A	BMPR1A
>KRAS>UBC>SH3BP4>ZBTB37	ZBTB37
>KRAS>UBC>DNAJB12	DNAJB12
>KRAS>SIRT1>DNAJB12	DNAJB12
>KRAS>APP>BIN1>RFX3>RFX4	RFX4
>KRAS>CALM1>BIN1>RFX3>RFX4	RFX4
>KRAS>ELAVL1>BIN1>RFX3>RFX4	RFX4
>KRAS>APP>PKNOX1>RFX3>RFX4	RFX4
>KRAS>UBC>EWSR1>RFX3>RFX4	RFX4
>KRAS>HDAC3>EWSR1>RFX3>RFX4	RFX4
>KRAS>CALM1>EWSR1>RFX3>RFX4	RFX4
>KRAS>ELAVL1>EWSR1>RFX3>RFX4	RFX4
>KRAS>UBC>CREB1>RFX3>RFX4	RFX4
>KRAS>HDAC1>CREB1>RFX3>RFX4	RFX4
>KRAS>SIRT1>CREB1>RFX3>RFX4	RFX4
>KRAS>UBC>IRF6>RFX3>RFX4	RFX4
>KRAS>UBC>TRAF2>RFX3>RFX4	RFX4
>KRAS>HDAC1>SOX2>RFX3>RFX4	RFX4
>KRAS>HDAC3>SOX2>RFX3>RFX4	RFX4
>KRAS>UBC>MDFI>RFX2>RFX4	RFX4
>KRAS>UBC>CUTC	CUTC
>KRAS>PDE4DIP>SMN1>LSM10	LSM10
>KRAS>EEF1A1>SMN1>LSM10	LSM10
>KRAS>UBC>SMN1>LSM10	LSM10
>KRAS>EEF1A1>SNRPD1>LSM10	LSM10
>KRAS>UBC>SNRPD1>LSM10	LSM10
>KRAS>EEF1A1>LSM3>LSM10	LSM10
>KRAS>UBC>LSM3>LSM10	LSM10
>KRAS>UBC>SNRPD2>LSM10	LSM10
>KRAS>UBC>SNRPD3>LSM10	LSM10
>KRAS>ELAVL1>SNRPD3>LSM10	LSM10
>KRAS>UBC>STRAP>LSM10	LSM10
>KRAS>UBC>CLNS1A>LSM10	LSM10
>KRAS>UBC>ZNF473>LSM10	LSM10
>KRAS>ELAVL1>RNASEH1	RNASEH1
>KRAS>APP>STK40	STK40
>KRAS>UBC>DLL1	DLL1
>KRAS>CCT7>ITGA4>HBE1	HBE1
>KRAS>EEF1A1>ITGA4>HBE1	HBE1
>KRAS>UBC>ITGA4>HBE1	HBE1
>KRAS>PHB>ITGA4>HBE1	HBE1
>KRAS>PIK3R2>ITGA4>HBE1	HBE1
>KRAS>HNRNPC>ITGA4>HBE1	HBE1
>KRAS>UBC>TXNRD1>DMRTC2	DMRTC2
>KRAS>ELAVL1>TXNRD1>DMRTC2	DMRTC2
>KRAS>ELAVL1>IRF9>DMRTC2	DMRTC2
>KRAS>SHOC2>MYC>RASSF7	RASSF7
>KRAS>RAF1>MYC>RASSF7	RASSF7
>KRAS>DNAJA3>MYC>RASSF7	RASSF7
>KRAS>UBC>MYC>RASSF7	RASSF7
>KRAS>HDAC1>MYC>RASSF7	RASSF7
>KRAS>HDAC3>MYC>RASSF7	RASSF7
>KRAS>CALM1>MYC>RASSF7	RASSF7
>KRAS>MAPK1>MYC>RASSF7	RASSF7
>KRAS>ELAVL1>MYC>RASSF7	RASSF7
>KRAS>HNRNPC>MYC>RASSF7	RASSF7
>KRAS>UBC>CHMP1B>RASSF7	RASSF7
>KRAS>ELAVL1>CHMP1B>RASSF7	RASSF7
>KRAS>UBC>SNAP29>RASSF7	RASSF7
>KRAS>UBC>CTSA	CTSA
>KRAS>UBC>FAM36A	FAM36A
>KRAS>PIK3CA>GRB2>SLX1A	SLX1A
>KRAS>DNAJA3>GRB2>SLX1A	SLX1A
>KRAS>CCT7>GRB2>SLX1A	SLX1A
>KRAS>APP>GRB2>SLX1A	SLX1A
>KRAS>UBC>GRB2>SLX1A	SLX1A
>KRAS>PIK3R2>GRB2>SLX1A	SLX1A
>KRAS>ELAVL1>GRB2>SLX1A	SLX1A
>KRAS>HNRNPC>GRB2>SLX1A	SLX1A
>KRAS>APP>EME1>SLX1A	SLX1A
>KRAS>APP>SLX4>SLX1A	SLX1A
>KRAS>UBC>SLX4>SLX1A	SLX1A
>KRAS>UBC>ERCC4>SLX1A	SLX1A
>KRAS>UBC>ERCC1>SLX1A	SLX1A
>KRAS>UBC>CBX4	CBX4
>KRAS>PIK3CA>NEDD9	NEDD9
>KRAS>APP>NEDD9	NEDD9
>KRAS>UBC>NEDD9	NEDD9
>KRAS>UBC>RABAC1>PBX3	PBX3
>KRAS>UBC>AGTRAP>PBX3	PBX3
>KRAS>UBC>ZNHIT3>PBX3	PBX3
>KRAS>UBC>HOXA9>PBX3	PBX3
>KRAS>UBC>ELP4	ELP4
>KRAS>UBC>SRP72	SRP72
>KRAS>CCT7>ANXA7	ANXA7
>KRAS>EEF1A1>ANXA7	ANXA7
>KRAS>UBC>ANXA7	ANXA7
>KRAS>ELAVL1>ANXA7	ANXA7
>KRAS>APP>DAB2	DAB2
>KRAS>UBC>DAB2	DAB2
>KRAS>APP>KPNA2>APOBEC1	APOBEC1
>KRAS>UBC>KPNA2>APOBEC1	APOBEC1
>KRAS>RGL2>KPNA2>APOBEC1	APOBEC1
>KRAS>HNRNPC>KPNA2>APOBEC1	APOBEC1
>KRAS>SIRT1>KPNA2>APOBEC1	APOBEC1
>KRAS>APP>SYNCRIP>APOBEC1	APOBEC1
>KRAS>UBC>SYNCRIP>APOBEC1	APOBEC1
>KRAS>PHB>SYNCRIP>APOBEC1	APOBEC1
>KRAS>APP>CELF2>APOBEC1	APOBEC1
>KRAS>UBC>CELF2>APOBEC1	APOBEC1
>KRAS>UBC>DNAJB11>APOBEC1	APOBEC1
>KRAS>ELAVL1>DNAJB11>APOBEC1	APOBEC1
>KRAS>UBC>BAG4>APOBEC1	APOBEC1
>KRAS>ELAVL1>BAG4>APOBEC1	APOBEC1
>KRAS>HDAC3>A1CF>APOBEC1	APOBEC1
>KRAS>UBC>DCAF4	DCAF4
>KRAS>UBC>DIP2B	DIP2B
>KRAS>ELAVL1>DIP2B	DIP2B
>KRAS>UBC>CRBN	CRBN
>KRAS>UBC>NCAPD2	NCAPD2
>KRAS>UBC>PSMC6	PSMC6
>KRAS>RAF1>PRKCE>GAD1	GAD1
>KRAS>UBC>PRKCE>GAD1	GAD1
>KRAS>MAPK1>PRKCE>GAD1	GAD1
>KRAS>ELAVL1>PRKCE>GAD1	GAD1
>KRAS>PDE4DIP>PRKACA>GAD1	GAD1
>KRAS>UBC>PRKACA>GAD1	GAD1
>KRAS>HDAC1>PRKACA>GAD1	GAD1
>KRAS>CALM1>PRKACA>GAD1	GAD1
>KRAS>UBC>FAM168A	FAM168A
>KRAS>UBC>SYTL3	SYTL3
>KRAS>UBC>FAM114A1	FAM114A1
>KRAS>APP>UBQLN1>TMCO6	TMCO6
>KRAS>UBC>UBQLN1>TMCO6	TMCO6
>KRAS>RAP1GDS1>UBQLN1>TMCO6	TMCO6
>KRAS>RASSF5>UBQLN1>TMCO6	TMCO6
>KRAS>UBC>ATP5I	ATP5I
>KRAS>UBC>ZNF778	ZNF778
>KRAS>ELAVL1>PNRC1	PNRC1
>KRAS>UBC>ZNF597	ZNF597
>KRAS>CCT7>PPP2R4	PPP2R4
>KRAS>APP>PPP2R4	PPP2R4
>KRAS>UBC>PPP2R4	PPP2R4
>KRAS>APP>SH3BP5	SH3BP5
>KRAS>UBC>SH3BP5	SH3BP5
>KRAS>UBC>AEN	AEN
>KRAS>APP>PSMD4	PSMD4
>KRAS>UBC>PSMD4	PSMD4
>KRAS>UBC>ATP2A3	ATP2A3
>KRAS>UBC>TYRO3	TYRO3
>KRAS>UBC>TM9SF3	TM9SF3
>KRAS>ELAVL1>TM9SF3	TM9SF3
>KRAS>UBC>DNAJC7	DNAJC7
>KRAS>SIRT1>DNAJC7	DNAJC7
>KRAS>UBC>PCDH1	PCDH1
>KRAS>EEF1A1>DYNLL1>SHROOM1	SHROOM1
>KRAS>UBC>DYNLL1>SHROOM1	SHROOM1
>KRAS>UBC>POLD1	POLD1
>KRAS>UBC>PLCH1	PLCH1
>KRAS>UBC>DSCR3	DSCR3
>KRAS>UBC>STAMBP	STAMBP
>KRAS>UBC>STK19	STK19
>KRAS>UBC>RPN1>NHS	NHS
>KRAS>ELAVL1>RPN1>NHS	NHS
>KRAS>UBC>CFTR>NHS	NHS
>KRAS>UBC>ADAMTS1	ADAMTS1
>KRAS>APP>VSIG4>PDK2	PDK2
>KRAS>UBC>PDHX>PDK2	PDK2
>KRAS>UBC>HDAC8>PDK2	PDK2
>KRAS>HDAC3>HDAC8>PDK2	PDK2
>KRAS>UBC>DLAT>PDK2	PDK2
>KRAS>UBC>PDK1>PDK2	PDK2
>KRAS>HDAC1>PDK1>PDK2	PDK2
>KRAS>RALGDS>PDK1>PDK2	PDK2
>KRAS>UBC>GOLGA2	GOLGA2
>KRAS>UBC>SDR42E1	SDR42E1
>KRAS>UBC>KDELR1	KDELR1
>KRAS>UBC>GOLGA8H	GOLGA8H
>KRAS>DNAJA3>KDM1A>SERGEF	SERGEF
>KRAS>PDE4DIP>KDM1A>SERGEF	SERGEF
>KRAS>UBC>KDM1A>SERGEF	SERGEF
>KRAS>HDAC1>KDM1A>SERGEF	SERGEF
>KRAS>HDAC3>KDM1A>SERGEF	SERGEF
>KRAS>RASSF2>KDM1A>SERGEF	SERGEF
>KRAS>DNAJA3>PRMT6>SERGEF	SERGEF
>KRAS>ELAVL1>PRMT6>SERGEF	SERGEF
>KRAS>RASSF2>PRMT6>SERGEF	SERGEF
>KRAS>UBC>EXOC2>SERGEF	SERGEF
>KRAS>MAPK1>DUSP16	DUSP16
>KRAS>ELAVL1>SERTAD4	SERTAD4
>KRAS>UBC>TMEM63B	TMEM63B
>KRAS>ELAVL1>TMEM63B	TMEM63B
>KRAS>UBC>PRPSAP1	PRPSAP1
>KRAS>MAPK1>PRPSAP1	PRPSAP1
>KRAS>UBC>PDCD2	PDCD2
>KRAS>UBC>CDKN2A>MMRN1	MMRN1
>KRAS>HDAC1>CDKN2A>MMRN1	MMRN1
>KRAS>HNRNPC>CDKN2A>MMRN1	MMRN1
>KRAS>UBC>MYO18A	MYO18A
>KRAS>UBC>STAT5A>AQP11	AQP11
>KRAS>HDAC1>STAT5A>AQP11	AQP11
>KRAS>MAPK1>STAT5A>AQP11	AQP11
>KRAS>PIK3CA>IRS4	IRS4
>KRAS>UBC>IRS4	IRS4
>KRAS>UBC>GPR179	GPR179
>KRAS>UBC>ZNF273>CA14	CA14
>KRAS>UBC>FBXO11	FBXO11
>KRAS>ELAVL1>FBXO11	FBXO11
>KRAS>UBC>EIF3E	EIF3E
>KRAS>UBC>SS18L2	SS18L2
>KRAS>APP>COL25A1	COL25A1
>KRAS>UBC>ZNF319	ZNF319
>KRAS>UBC>CHD7	CHD7
>KRAS>UBC>USP13	USP13
>KRAS>APP>NAV1	NAV1
>KRAS>UBC>NAV1	NAV1
>KRAS>ELAVL1>NAV1	NAV1
>KRAS>UBC>TNPO2	TNPO2
>KRAS>ELAVL1>TNPO2	TNPO2
>KRAS>CALM1>ACE2	ACE2
>KRAS>EEF1A1>RPL31>GPR20	GPR20
>KRAS>APP>RPL31>GPR20	GPR20
>KRAS>UBC>RPL31>GPR20	GPR20
>KRAS>IGSF21>UBE2V2	UBE2V2
>KRAS>UBC>UBE2V2	UBE2V2
>KRAS>CALM1>UBE2V2	UBE2V2
>KRAS>UBC>BCAR1>PTPRH	PTPRH
>KRAS>UBC>PXN>PTPRH	PTPRH
>KRAS>UBC>MLH1>PTPRH	PTPRH
>KRAS>DDX47>MLH1>PTPRH	PTPRH
>KRAS>UBC>GHR>PTPRH	PTPRH
>KRAS>APP>DIEXF	DIEXF
>KRAS>UBC>DIEXF	DIEXF
>KRAS>UBC>ZNF222	ZNF222
>KRAS>APP>ALDOB	ALDOB
>KRAS>UBC>ALDOB	ALDOB
>KRAS>UBC>GDI2	GDI2
>KRAS>ELAVL1>GDI2	GDI2
>KRAS>APP>PSEN2>EVI5L	EVI5L
>KRAS>UBC>PSEN2>EVI5L	EVI5L
>KRAS>ELAVL1>PSEN2>EVI5L	EVI5L
>KRAS>APP>A2M>EVI5L	EVI5L
>KRAS>APP>RAB10>EVI5L	EVI5L
>KRAS>UBC>RAB10>EVI5L	EVI5L
>KRAS>CALM1>RAB10>EVI5L	EVI5L
>KRAS>ELAVL1>RAB10>EVI5L	EVI5L
>KRAS>UBC>ZNF160	ZNF160
>KRAS>ELAVL1>SLC16A4	SLC16A4
>KRAS>UBC>VCL>CORO2B	CORO2B
>KRAS>RAP1GDS1>VCL>CORO2B	CORO2B
>KRAS>UBC>TSC22D1>CORO2B	CORO2B
>KRAS>RAF1>NEDD4>STK31	STK31
>KRAS>UBC>NEDD4>STK31	STK31
>KRAS>UBC>CCPG1	CCPG1
>KRAS>APP>ALB>AGA	AGA
>KRAS>UBC>ALB>AGA	AGA
>KRAS>UBC>DGKA	DGKA
>KRAS>SIRT1>DGKA	DGKA
>KRAS>UBC>PPIL1	PPIL1
>KRAS>EEF1A1>COPS5>ACSBG2	ACSBG2
>KRAS>APP>COPS5>ACSBG2	ACSBG2
>KRAS>UBC>COPS5>ACSBG2	ACSBG2
>KRAS>ELAVL1>COPS5>ACSBG2	ACSBG2
>KRAS>HNRNPC>COPS5>ACSBG2	ACSBG2
>KRAS>UBC>GPR37	GPR37
>KRAS>UBC>NGFRAP1	NGFRAP1
>KRAS>APP>SRSF6	SRSF6
>KRAS>UBC>SRSF6	SRSF6
>KRAS>ELAVL1>SRSF6	SRSF6
>KRAS>CCT7>PRKAA1>RC3H1	RC3H1
>KRAS>UBC>PRKAA1>RC3H1	RC3H1
>KRAS>HDAC1>PRKAA1>RC3H1	RC3H1
>KRAS>ELAVL1>PRKAA1>RC3H1	RC3H1
>KRAS>EEF1A1>DDX1>RC3H1	RC3H1
>KRAS>APP>DDX1>RC3H1	RC3H1
>KRAS>UBC>DDX1>RC3H1	RC3H1
>KRAS>UBC>ZC3H7B>RC3H1	RC3H1
>KRAS>UBC>CDA>RC3H1	RC3H1
>KRAS>UBC>TIA1>RC3H1	RC3H1
>KRAS>UBC>DDX6>RC3H1	RC3H1
>KRAS>UBC>DLG4>RC3H1	RC3H1
>KRAS>MAPK1>DLG4>RC3H1	RC3H1
>KRAS>ELAVL1>DLG4>RC3H1	RC3H1
>KRAS>ELAVL1>FOXJ3	FOXJ3
>KRAS>APP>FILIP1	FILIP1
>KRAS>UBC>FILIP1	FILIP1
>KRAS>DNAJA3>CUL3>BCKDHA	BCKDHA
>KRAS>CCT7>CUL3>BCKDHA	BCKDHA
>KRAS>EEF1A1>CUL3>BCKDHA	BCKDHA
>KRAS>APP>CUL3>BCKDHA	BCKDHA
>KRAS>UBC>CUL3>BCKDHA	BCKDHA
>KRAS>PHB>CUL3>BCKDHA	BCKDHA
>KRAS>PIK3R2>CUL3>BCKDHA	BCKDHA
>KRAS>CALM1>CUL3>BCKDHA	BCKDHA
>KRAS>ELAVL1>CUL3>BCKDHA	BCKDHA
>KRAS>HNRNPC>CUL3>BCKDHA	BCKDHA
>KRAS>DDX50>CUL3>BCKDHA	BCKDHA
>KRAS>APP>BCKDK>BCKDHA	BCKDHA
>KRAS>UBC>BCKDK>BCKDHA	BCKDHA
>KRAS>EEF1A1>MAGOH>SRSF12	SRSF12
>KRAS>UBC>MAGOH>SRSF12	SRSF12
>KRAS>HNRNPC>MAGOH>SRSF12	SRSF12
>KRAS>UBC>CDK6>SRSF12	SRSF12
>KRAS>ELAVL1>CDK6>SRSF12	SRSF12
>KRAS>SIRT1>CDK6>SRSF12	SRSF12
>KRAS>UBC>TADA2B	TADA2B
>KRAS>UBC>RNF8	RNF8
>KRAS>APP>UBQLN1>F8	F8
>KRAS>UBC>UBQLN1>F8	F8
>KRAS>RAP1GDS1>UBQLN1>F8	F8
>KRAS>RASSF5>UBQLN1>F8	F8
>KRAS>APP>GGA1>F8	F8
>KRAS>UBC>GGA1>F8	F8
>KRAS>APP>PHYH>F8	F8
>KRAS>UBC>PHYH>F8	F8
>KRAS>ELAVL1>PHYH>F8	F8
>KRAS>APP>LMAN1>F8	F8
>KRAS>UBC>LMAN1>F8	F8
>KRAS>ELAVL1>LMAN1>F8	F8
>KRAS>UBC>VWF>F8	F8
>KRAS>UBC>LRP1>F8	F8
>KRAS>UBC>F10>F8	F8
>KRAS>UBC>CANX>F8	F8
>KRAS>ELAVL1>CANX>F8	F8
>KRAS>UBC>PPWD1	PPWD1
>KRAS>ELAVL1>NFIA	NFIA
>KRAS>UBC>WWP2	WWP2
>KRAS>UBC>ZNF560	ZNF560
>KRAS>UBC>LTBP4	LTBP4
>KRAS>APP>VTN>RHOXF1	RHOXF1
>KRAS>APP>MYOT	MYOT
>KRAS>UBC>TOMM34	TOMM34
>KRAS>CALM1>TOMM34	TOMM34
>KRAS>APP>TRAF6>IL17A	IL17A
>KRAS>UBC>TRAF6>IL17A	IL17A
>KRAS>UBC>TRAF3IP2>IL17A	IL17A
>KRAS>UBC>SNRPG	SNRPG
>KRAS>UBC>PDZD11	PDZD11
>KRAS>HDAC1>CORIN	CORIN
>KRAS>APP>HDAC4>CLEC1A	CLEC1A
>KRAS>HDAC3>HDAC4>CLEC1A	CLEC1A
>KRAS>MAPK1>HDAC4>CLEC1A	CLEC1A
>KRAS>ELAVL1>HDAC4>CLEC1A	CLEC1A
>KRAS>SIRT1>HDAC4>CLEC1A	CLEC1A
>KRAS>RAF1>AR>USP26	USP26
>KRAS>UBC>AR>USP26	USP26
>KRAS>PHB>AR>USP26	USP26
>KRAS>HDAC1>AR>USP26	USP26
>KRAS>HDAC3>AR>USP26	USP26
>KRAS>CALM1>AR>USP26	USP26
>KRAS>MAPK1>AR>USP26	USP26
>KRAS>SIRT1>AR>USP26	USP26
>KRAS>UBC>UBE2L3>USP26	USP26
>KRAS>ELAVL1>UBE2L3>USP26	USP26
>KRAS>UBC>CDKN2A>USP26	USP26
>KRAS>HDAC1>CDKN2A>USP26	USP26
>KRAS>HNRNPC>CDKN2A>USP26	USP26
>KRAS>UBC>TMEM50A	TMEM50A
>KRAS>UBC>SUPT6H	SUPT6H
>KRAS>UBC>FADS3	FADS3
>KRAS>UBC>DDX58	DDX58
>KRAS>UBC>CFL2	CFL2
>KRAS>PIK3CA>WDR5>WDR53	WDR53
>KRAS>APP>WDR5>WDR53	WDR53
>KRAS>UBC>WDR5>WDR53	WDR53
>KRAS>HDAC1>WDR5>WDR53	WDR53
>KRAS>HDAC3>WDR5>WDR53	WDR53
>KRAS>APP>TRMT1L	TRMT1L
>KRAS>UBC>TRMT1L	TRMT1L
>KRAS>UBC>KIAA0317	KIAA0317
>KRAS>EEF1A1>NR4A1>PPBP	PPBP
>KRAS>UBC>NR4A1>PPBP	PPBP
>KRAS>EEF1A1>COX17>PPBP	PPBP
>KRAS>APP>ALB>PPBP	PPBP
>KRAS>UBC>ALB>PPBP	PPBP
>KRAS>APP>CSNK2A1>PPBP	PPBP
>KRAS>UBC>CSNK2A1>PPBP	PPBP
>KRAS>HDAC1>CSNK2A1>PPBP	PPBP
>KRAS>HDAC3>CSNK2A1>PPBP	PPBP
>KRAS>CALM1>CSNK2A1>PPBP	PPBP
>KRAS>ELAVL1>CSNK2A1>PPBP	PPBP
>KRAS>HNRNPC>CSNK2A1>PPBP	PPBP
>KRAS>SIRT1>CSNK2A1>PPBP	PPBP
>KRAS>APP>RAB10>PPBP	PPBP
>KRAS>UBC>RAB10>PPBP	PPBP
>KRAS>CALM1>RAB10>PPBP	PPBP
>KRAS>ELAVL1>RAB10>PPBP	PPBP
>KRAS>APP>CELF1>PPBP	PPBP
>KRAS>UBC>CELF1>PPBP	PPBP
>KRAS>ELAVL1>CELF1>PPBP	PPBP
>KRAS>HNRNPC>CELF1>PPBP	PPBP
>KRAS>APP>PLEKHJ1>PPBP	PPBP
>KRAS>UBC>PLEKHJ1>PPBP	PPBP
>KRAS>UBC>RPS27>PPBP	PPBP
>KRAS>UBC>COPG>PPBP	PPBP
>KRAS>UBC>COPS7A>PPBP	PPBP
>KRAS>UBC>NDUFB11>PPBP	PPBP
>KRAS>UBC>MAPK6>PPBP	PPBP
>KRAS>ELAVL1>MAPK6>PPBP	PPBP
>KRAS>UBC>CMTM6>PPBP	PPBP
>KRAS>ELAVL1>CMTM6>PPBP	PPBP
>KRAS>UBC>PCGF5	PCGF5
